2,回答が貰えないと点数が減るという仕様のせいで使いにくい。
2,回答することを繰り返すことにより、自分の考えを精錬する場だと思っています。
2,回答に対する慎重さは必要なものの便利な場所であり  参考意見等が聞ける場でもある大切に育てて下さい。
2,回答を付けても大して貢献度に影響しない、献身度を求められる掲示板。  誤った解答が選ばれることが多いため、誰も回答を付けない質問意外は、あまり教えてあげようという気が起きない。
2,確実な情報が見つからないときに、限りなく正解に近い情報を得るための場所であり、おもしろかったり興味のある質問回答を見る場所でもあり、自分が得意で知識の豊富な分野を活用する場所です。
2,楽しい
2,簡単な事でも分からなくて困る事があります。そうしたとき「Yahoo!知恵袋」は、とっても役に立つと思います。しかし、蓄積されたデータから自分が必要なものを探すのはかなり難しいです。これは検索エンジン全体に言える問題だと思います。知恵袋で質問することが、検索エンジンを使う行為と同じ感覚で行われているように思います
2,間違った答えや質問の意味を取り違えた回答を堂々と  していることがあるのが目に付く。    間違っている回答に、間違っていると指摘できるシステムが  あればと思います。
2,基本的には、回答を参考にさせて頂いています。　最近は、比較的に真面目な回答が多い為、良い勉強になります。
2,気楽にいろんな意見、知識を得ることが出来る場。
2,気軽にいろんなことが聞ける便利な場。
2,気軽にできる質問の場
2,気軽に質問、回答ができる、知恵袋。
2,気軽に質問できる場所
2,気軽に分からない日常の疑問を解決するところ
2,疑問を解決してくれる場
2,疑問を解決できる広場
2,疑問解決の場
2,喫煙所
2,居ながらにして、外部とコンタクトが出来るすばらしいものです。  仕事も退職しており、現在は交流の範囲が狭くなっていますから、そういう意味では知恵袋は大切な道具になっています。
2,教えてgooも経験したことがあります。  教えてgooは、質の高い回答内容や荒らしの少なさ、不適切な削除の早さ等、知恵袋より、優れていると思います。  しかし、知恵袋の良さは、質問、回答数の多さや速さです。  また、気軽に参加できる楽しさ等があります。  ただ、残念なのは、「荒らし」の多さです。  削除や利用制限等の措置を厳しくすること等、何らかの対策で荒らしを排除して頂きたいと思います。
2,興味のある事柄について皆さんがどんな意見を持っているか知りたい。  ですから興味のないカテゴリーはほとんど見ない。
2,緊急で困ったときに回答者の手段や方法がとても役に立ちます。
2,憩いの場
2,憩いの場であり、安らぎの場。
2,今更ひとに聞くのも恥ずかしいような疑問や、  あまりにも幼稚で恥ずかしい悩みを人に聞いてもらう場。
2,困ったときなど、いろいろな回答を頂けるので、気に入っております。
2,困ったときに頼りになる
2,困ったときの頼みの綱！
2,困った時に助かる場所
2,困った時の助け舟的存在
2,最高。
2,最高の場
2,最大の情報源であり最大の暇つぶしの場所。
2,私の知っている掲示板の中で一番信頼できる場所。ただ、中韓に対して非常に批判が猛烈なのが痛いところです。総括的な視点に立ち、一方的な見方をしない意見を書いてもらいたいものです。
2,時間があるときに覗く程度。
2,時間つぶせるし他人の質問や回答も参考になるしとても便利。
2,自己表現の場？ストレス発散に近いかも。
2,自分がわからないことを、のほほんと教えてくれる楽しい場所。
2,自分が気が付きもしない事を知ることができる。雑学知識が増える。一覧性が良いので、愕然と探すにはすぐれている。
2,自分が持ち得ない知識を他人に分け与えてもらう「共有」の場所　だと思う。
2,自分では分からない事を不特定多数の方が教えてくれる。
2,自分で調べずに簡単に解決するのでラク。
2,自分の疑問を投げかける所・自分の知ってることを他人に教えてる所
2,自分の主張を聞いてみたりすることも出来るし、他の人の考え方を自分の視野に留めておくことが出来るのがいいところかな？
2,自分の先生です。
2,自分の知っている事や、経験談を知りたい方に提供できる。  とても嬉しい事だし・・・世の中に役にたってるのかなって思う事があります。    そんな場を与えてくれてる！　好きです！　    　  　　“Yahoo!知恵袋”    スタッフの皆さん！ありがとう　m(__)m
2,自分の知恵を蓄える、
2,自分の知識を深めれるところ。
2,自分の知識を増やしたことと、生活に直結した情報をを入手したいため。
2,自分の知識を増やす場所
2,自分の知識を表現できる場
2,自分の知力を確かめる場。または情報をもらい、その情報を利用したりなどの勉強？の場かな
2,自分の分からないことや気になることを補う場所であり、他人の分からないことや気になることを補ってあげるコミュニティーの場。
2,自分自身の考えを補強する意欲を持たせてくれるのが有り難い。  知識というモノは、結局意欲がないと手に入らない。教える立場に立てば意地でも間違った情報を垂れ流す訳に行かないので勉強する意欲が持てる。それが有り難い。    まあ、結局は自己満足だと分かってはいるけれどね。
2,質問と回答を多くしたい
2,質問と答えのサービスでのコミュニケーションを図ること。
2,質問をやたらに取り消したり、放置してＢＡを付けない人が居り、せっかく調べた内容が知恵袋に反映されないのは残念。  これは知恵袋の考え方に最も反する事であると思う。  何らかの対策を考えてほしい。  正式版に移行したことで、質問・回答における荒しは激減したと思うので、  今度は隠れ荒しとも言える放置質問者・削除質問者の対策を求む。
2,手軽に情報を仕入れることのできる可能性のある場  自分の知識・考えが役に立つかも知れない場
2,重要度は低い
2,助け合いかな。
2,情報の共有
2,情報を交換したり、励ましあったりする場
2,情報源
2,情報源としてとても良いです。
2,情報収集＆息抜きの場。
2,情報収集場
2,色々と自分の知らない未知（無知）の部分があり、それを熟知して行きたい。  質問、回答などをしてコミニケーション、交友など持てればよいかと思います。
2,色々な事が知る事が出来る場所
2,心が休まる場所
2,心の友
2,深夜の荒らしが非常に多い、そこらへんをもっと厳しく対処してほしい
2,身近に質問しやすくお礼を書く義務などサイトから強要されない
2,人と人との交流の場
2,人の意見が聞ける便利な場所
2,人生の先輩方に色々な知識と情報をいただきたい
2,数年間気になって、どうしても知りたかった曲名とアーティストを教えてもらった。  とってもうれしかった。  自分の知識も誰かの役にたてば嬉しい。
2,世間に対して主張できる場。
2,生活に便利、  暇つぶしに便利
2,前のほうが使いやすかった気がします。
2,素朴な疑問から、人に聞けないような疑問まで回答してくれるサイト。
2,素朴な疑問などやいろんな人の意見が聞きたい時にいい解答がたくさんできる。自分も回答者として他人を助けていける。非常にいい場だと思う。
2,相手がわからないので不安もありますが反対に気軽に聞けて回数質問する度に色んな意見ォいただけるので楽しいです。最近では知っている事があれば回答したり出来るようになり益々楽しくなっています。
2,速攻性があるし、色々な考えを聞けることも有意義です、あまりに的外れな意見で笑えることもあるし、そうゆう意味でエンターティメント的でもありますね、できたら作動を軽くしてもらいたいです、入れないことがけっこうあります、色々と今後改善など期待しています、最近のコンテンツでは一番気にっていますし、使えるコンテンツだと思います！
2,多くの人々の悩みや、解決の流れを見て、多くの人々の考え方や自分の判断・知識レベルの尺度を図るひとつの尺度としてみている。  知らないことや、わからないことに対して、大枠で回答をいただけて、解決に役立つこともたくさんあった。
2,大いに期待するＱ＆Ａサイトの一つ。
2,大勢の人の中から、自分の知りたい事を知っている人を捜す場。また、教えてあげることが出来る場。
2,大切な情報源。
2,大変便利です。
2,大変便利で役立っている。  問題を指摘すれば、質問のカテゴリーをもう少し詳しく（アンケートを定期的にとったり）すれば、ヘビーユーザーをこれからも増やすための鍵になると思う。
2,沢山の人の色んな考え方や物の見方が有り、自分の考え方を修正したり或る意味自分を高める為に役立つ事が有り、意味の有る場所だと感じて居ます。
2,知らないことや疑問に感じたことを問い、回答を得る場所。  もし、回答者や質問者とコミュニケーションできれば、いいと思います。
2,知らない世界を知る
2,知りたいことが気軽に聞ける、とても便利なもの。
2,知りたいことを気軽にきける。また、暇つぶしとなる。
2,知りたい事をすぐに教えてもらえる。検索の仕方キーワードなどの知恵がもらえる。
2,知恵の吸収場  知恵の戦争
2,知恵を得たり、他人の趣向を知ることが出来たり、お友達ができたり、そんな感じでいろいろと楽しいところ。
2,知恵を分かち合いたい
2,知恵袋は、大変役に立っています。  何かする時は、気軽に質問しています。  私の行動の判断基準になっています。  今後も大いに活用していきたいです。
2,知識の交差点
2,知識を深める場
2,知識を増やしたり、与えたり、ＢＡを期待しない面白おかしい書きこみもたまに見られる。
2,知識欲旺盛であることを確かめる場。
2,知的感覚のある暇つぶし。
2,調べようがないもの  ネットで検索しても胡散臭いのしか引っかからないこと  緊急を要するもの  ポイントだけ抑えておきたいもの  を調べる時に利用する場．    その恩返し的に，自分の知識も回答する場．
2,特にどの様なと云う事も無く偶然立ち寄ったら面白い場所だったという、二次元の一方通行のコミュニケーションの場 ------といったところでしょうか？
2,日常でちょっと気になった事を確認したり、知るため。　または自分の知ってる事を教えてあげるため。  この気軽さが良いので、有料になったら絶対利用しない。
2,日本最大のコミュニティであるヤフーの質問の場。必ずしも期待した答えがえられるわけではないが、真っ先に質問する場。
2,悩みが解決できる場所
2,脳みそを刺激する場
2,畑で、自分がつくり、人がつくった植物を見て、皆がその成長や失敗に協議する為のミキサーとして存在して欲しい　　公平・平等と感じないとき、争いを起こさないようミキサーで正義を探せるよう、あってほしい。
2,非常に便利なところ。
2,必要な情報を収集する場所です。
2,便利
2,便利な道具。
2,毎日見ています、あと解からない事を聞いています。
2,毎日利用していて本当にお世話になっています。  答えがかなりの確実で返ってきますし、いろいろなジャンル  で質問が出来ます。  本当に理想のサイトです。    ただ一つだけ気になることがあり、  それは質問のカテゴリによって、年齢層や人数に差があることです。  なのでカテゴリに全く関係なくても、  とてもいい解答がもらえることがありますし  カテゴリにあっていても幼稚な解答しかないときもあります。    また、質問の再掲載はあったほうが  よいと思います。  なぜ無くしてしまったのかがきになります。
2,無知の知
2,余暇を楽しむ時間。
2,利用者同士が話し合う場所！
2,良い意味で自分の欲求を満たすことができるところだと思います。
2,良い場所です。
2,例えるなら参加型のバラエティ
1,「教えてｇｏｏ」とは違った場であるべきだと思う。  「知恵袋」のよさはスピードと気軽さだと思う。
1,「仕事の合間に少しでも時間があるとできる社会勉強」と考えています。  ちなみに職業が高校の教員ですので、生徒からの質問で答えることができない場合、ここでよく調べます。もちろん、あとで他の文献や資料も参考にして総合的にこたえますが。  ほかにもふっと思った疑問なども載せています。  また、自分が答えることができそうなものはなるべく答えたいので  暇なときにはみています。
1,◆「Ｙ！トップページ」にしている関係上、簡単に気軽に「質問」が出来るので大いに助かっています。  タ・サイトも利用するとなると「面倒である」ので、とにかくいちばんに「知恵袋」を利用させて頂いている。  関係各位の皆様御身ご自愛にて頑張って下さいませ！！  ありがとうございました。
1,・情報が得られる場  ・語彙力が高まる場  ・「お探しのページは見つかりませんでした」でストレスが溜まる場
1,１．情報の共有と情報交換  ２．日本文化の継承
1,１．知りたいことの解答が比較的直ぐ得られるので調べものをする手段の一つ。  ２．暇つぶしの場。直ぐ削除されるような質問や解答なども暇つぶしに見るのは楽しい。
1,1.無知な人に常識を教える  2.間違いや勘違いを改心してあげる  3.検索でも回答が出てこない事項を質問する
1,2ちゃんねると違い、場にマナーがあるので、親しみやすいです。  わからないことがあったときに解決してくれる救世主？でしょうか。
1,BA集め大好きな場所。
1,ＩＤが公開になり不快な質問、回答が減り良くなって来たと感じます。が、世の中暇な人が多いとも感じました。
1,ID公開になってから　回答が少なくなった遅くなったりしてきましたので、別の所でも同じ質問を入れるようになりました。
1,ID非公開時代の方が、プライバシーを気にせず質問出来て良かった。今も質問したい事項がプライバシーを漏らす事になるため質問を何度も止めている。絶対にID非公開を復活して下さい。お願いします。
1,knowledge sharing.    ベ−タ版の初日から利用させてもらっているヘビーユーザです。  非匿名になってからクオリティが上がってるようで嬉しいです。  教えて!g○○などに負けぬようがんばってください！
1,β版のほうがよかった。
1,あ、「・・・ってなんだろう？」って思ったときに、気軽に質問できてすぐに回答を得られる便利な場です。    ※ただしID公開になってからその気軽さはなくなりました。
1,あくまでも参考ということに止めている。  ただ、意味不明の質問やいいかげんな回答、それに中傷・攻撃などの記載を見ると腹が立つことが多い。削除依頼しても、そのままのことが多く、  所詮は、いい加減なガイドラインであり無法状態であると認識している。  しかし、全てを否定するわけではない、役に立つこともある。何をどう選択するかは自分の価値観によると考えている。
1,アミューズメント性のある雑学吸収場である。営業管理職なので営業自体の知識以外の関連話材を豊富に持ち、客先や部下指導として使用していきたい。
1,いろいろな意見を持つ人がいることを確認できる場
1,いろいろな人の疑問や意見が覗ける掲示板
1,いろんな考えからをしることできる場所。
1,おもしろい！
1,お気に入りの１つ
1,お互いの知識を持ち寄り、助け合うところ。
1,かけこみ寺です。
1,かゆい所に手が届く場！！
1,ガンバレ
1,くだらないことや誰でも知っていて恥ずかしくて聞けないことを聞ける場。逆に自分の得意分野はどんどん発信していきたい。
1,この道３２年の自分の経験を活かして初心者を助けてあげたい。    また自分の知らなかったコトを先輩から教えていただきたい。
1,コミニケーションの場であり、互いの知識の交換の場所。
1,コミュニケーション（ネット上の）難しさを教えてもらいました。
1,すぐに返事がもらえるコミュニティーのようなもの。
1,ストレス解消！
1,その他の検索やサイトでは得られない情報や知識について、現在進行形の回答が得られる。一方で、揚げ足取りや皮肉などの「良心的」とはいえない参加者が多数いることも事実なので、ある程度距離を置いた接し方をしないと不愉快な思いをすることも多い。他の回答者が、まったく的外れな回答をしていたりするのをよくみかけるのだが（それがベストアンサーに選ばれたりしている）それをみると、知恵袋への信頼感は下がりますね。掲示板との差別化を図るほうがよいのでは。
1,ダイレクトに情報・知識を仕入れる場所というよりは質問者や回答者のいろいろな考え方を見られる実験的な場です。
1,ただで暇つぶしをしながら知識や教養を高められる場。  又、自分の知識を他人に役立ててもらうことの出来る場。  又、和みの場。  ただ、荒らしの投稿が多すぎるのには閉口していますし、  時間切れにしてしまう人が多いのには呆れています。  私自身は、自分の質問に対して満足の行く回答が得られなかった場合にも必ずBAを選んでいます。それが答えてくれた方へのマナーだと思いますので。
1,たのしくてためになる
1,ちょっとした質問をする場。ちょっと分かりにくい質問をして、的確な回答がくることはまれなので、答えが一つの質問をする場合の利用している。  回答に対して、疑問を持ったりすることがあるので、教えてグーのようにお礼をするという形式をとるのも一つの手段だと思う。
1,ちょっと検索すればわかる事をわざわざこちらで聞く人、役に立つ質問に選ばれたくてわざとこちらで聞く人が多すぎます。  知恵袋を利用することで怠惰な人が増えるのは非常に宜しくないと思われますので、役に立つ質問の項目を廃止すべきだと考えます。
1,ちょっと知りたいと思った情報を「手軽に」「すばやく」「的確に」入手できる場。  とても貴重でありがたい場です。
1,どうしても思い出せないことなどを、聞けるのはありがたい。    (1)貢献度は当初からの累計で、上位が変わることは殆どなく、累計の上位を  　表示するのは意味がない。月間の上位にすれば、より多くの人が楽しめる。  (2)補足説明や回答のお礼ができず、非常に不便。  (3)ベストアンサーや削除などの率をグラフまで使用して表示しているが、  　ある程度、件数が増えれば変化は殆ど無く、意味がない。
1,どちらかと言うと暇つぶし。かな？
1,とてもいい場所
1,とても参考になります。
1,とても便利でとても満足。
1,とても役にたっています＾＾
1,とりあえず再質問ができなくなったが非常に痛い・・・・
1,どんなマニアックな質問でも、答えてくれる人がいるのはとても頼もしい。  不必要な情報など無いから、見聞を広めるために閲覧しているだけでもかなりの得になります。
1,ないと、非常にさみしく有れば覗きたくなり、  自分の生き字引として、雑学の宝庫として、    大切に利用させていただきます、
1,なかなか結構約に立ちます。　特に、電化製品系の情報などは、カタログ数値では、測れないような、さまざまの意見が、聞けますから。  ただ、あまりにも、ふざけて、くだらない、投稿も、多いような気がしますが。
1,なにげなく思っていた疑問が明確に理解できるいい場だと思う。自分と同じような疑問を持っている人を見るととても好感がもてていい。また、世の中には、すごい人がたくさんいるのだなぁと感心する。自分自身のスキルアップにもつながるしとても役に立つ場だと思う。質問にもありましたが、答えてくれた人にお礼をいいたいこともあるので、そういう場もあればいいと思う。
1,なるべく自分の知識の深い分野で回答したいと思っています。得点やベストアンサーに選ばれると嬉しい感じがします。
1,ネットにおいて、いろんな相談ができる無類の友人みたいなもの。
1,パソコンや旅行でわからないときには便利です。ただ差別発言や、弱者に対しての配慮のない質問や答えが多すぎで、見ていて気分が悪くります。２チャンネルみたいで。このような質問は、質問にさえなっていません。ただたんに、幼稚な自己分析なきの政治的発言ばかりです。はっきりいって目障りです。なぜ貴社のような、今日日本を代表するような会社が、このような卑怯な蛆虫をのさばらせているのかわかりません。インターネットでの公共性について、もうすこし考えていただきたい。あまり目につきすぎて、幾度も高圧的な態度で回答したことか。是非お考えください。
1,ひとの質問を調べるとき、自分にも知識が入る場合が多いので勉強になる。
1,ひまつぶし
1,べんりである。
1,ボランティア
1,ボランティアの場であり、世間を知る場でもある。
1,まさに知恵袋
1,まじめな答えやふざけた奴ら  世の中には（自分も含めて）いろんな人がいるなー
1,まだ始めたてなので、明確な答えを出せない
1,マナーとモラルを守って今後も千恵袋を利用させていただきたいと思います。だから有料化にしないでね。
1,もう少し品のあるところだと助かる
1,ヤフー側の不当な削除が無ければより良いコミュニティーになると思う。
1,わからないことの情報源です。
1,わからないことを教えてくれるところ。
1,以前より使いにくい。  未解決解答したくても解決済みがが先に出るので解答する気がなくなる。
1,意外な事が解かったり、再確認できることがある。時折、冷やかしのような質問・回答がありますが、不快ですね。
1,一種の心のよりどころでもある。
1,一問一答
1,価値観の共有。（哲学、倫理、マナー）  価値観の確かめ合い。
1,暇つぶし
1,暇つぶし
1,暇つぶし。  人に教えるという行為は好きなので絶好の暇つぶしになりますね。  暇つぶしだけに正式版になってからストレスのたまる操作性はやる気をなくしますね。  なぜMY知恵袋の貢献度履歴がなくなったのだろうかとか。
1,暇つぶし。もともと答えを知っていたり、自分が調べれば分かりそうな質問に回答する。
1,暇つぶしが80％と、人助けが10％。  残りの10％は自分がトラブルに合った時に解決を試みる最初の手段。
1,暇つぶしでもあり、必要なときにすぐに答えてくれる便利な場所。
1,暇つぶしと情報収集を兼ねた文化的お遊びである。
1,暇つぶしのときもあれば、自分の知りたいことを知れる場所。
1,暇つぶしのロールプレイングゲーム。
1,暇つぶし以外の何ものでもない。
1,画像診断医の仕事内容を認知してもらう。
1,回答することによって、自分の意見を知ることができる場所。
1,回答するのが楽しく、インターネットで調べるのが面倒なときなどに質問すると、しばらくすれば正確な解答が得られたり、参考サイトなどがはってあったりするので非常に便利である。    ただ、回答するのに質問が適当すぎてわからないことがある。    パソコン関係の質問で、自分のパソコンの情報を書かないなど。
1,回答においては知識と常識の確認・研鑚の場であると思っています。字数制限があるので要領よくコンパクトにまとめて意見(回答)を伝えねばならず普段の国語力を高める意味でも非常に宜しい場所です。あまり使わない口語体を文語体へ代えたり、尊譲語を駆使したりと勉強できる所でもあります(人生・健康相談は時折そうでないものもありますが)。  稀に質問することがあっても過去ログを探し自分で調べてしまいますが、緊急の場合はそうも行かず質問したことがありましたが、緊急度がなくなり再掲載も出来なくなり、回答はなく、止むを得ず他サイトを利用する機会が増えてしまいました。  正式版移行に伴い、ベータ版の頃とは違うと言うことはよく分りますが、「利用」に関してベータ版の良いところを是非盛り込んでいただけますようお願い申し上げます。
1,回答の信憑性はともかく  比較的、早くトラブルシューティングや  雑学の回答が得られるので便利    特に知恵袋を盛り上げたいとは思わない。
1,回答者へのお礼や、補足がないため一方的なコミュニティ。-終わり-
1,回答者や、質問者と連絡がとりたい。
1,楽しい意見交流の場です。
1,楽しい交流の場
1,楽しく知識を得られる所。    おかげで、かなり人生が変わったと言える。
1,楽しむ場所。
1,楽園ですね＾＾
1,簡単に疑問を解決してもらえる場。
1,顔の知らない人でも、自分の困ったときに助けてくれる非常にありがたいものです。これが無くなってしまうと残念でなりません。ぜひとも継続していただきたいです。
1,基本的には暇つぶしの場所
1,忌憚のない回答がもらえるところ。
1,気さくに何でも語り合える場。
1,気になったことが出たときに気軽に質問できる場
1,気楽に質問ができていい。
1,気軽に何時でも意見が求められる貴重な場所。
1,気軽に学ぶこともできる無くてはならない場
1,気軽に参加できるコミュニケーションの場。
1,気軽に使えてとても便利だと思います。これほどたくさんの人の考えが聞けるのは知恵袋しかないので、これからも活用していきたいと思います。
1,気軽に質問、自分の知っていることだけ回答できる、すごく親しみのわくとても良い場と思います。
1,気軽に質問ができ、回答も早くとても便利。
1,気軽に質問できるいいところ
1,気軽に質問できる場
1,気軽に質問できる場。ただし、参考にする程度で、最終決定の判断材料には使えない。
1,気軽に相談できる友人の集合体。
1,気軽に知りたいことを教えてもらう場所。知っていることや意見を他の人に教えてあげる場所。日頃の不正義や反社会的なものを糾弾するところ。
1,疑問に思った事を解決してくれそうな場。  参考にならない、正解だと思っている間違った解答をしている利用者も多い。（自分が持っている正しい知識から判断した場合）  だから参考程度なのかもしれない。  投稿内容にもよるが、回答や意見の正誤を判断するのは自分だから。
1,疑問を解決する場。  自分の知識でこまっている人  に教えてあげる場。
1,共通の話題を突き詰めて議論できる環境。
1,教えてクンの溜まり場。  教えたいヒトと知りたい人の利害が一致した場。  時間つぶしに最適な場。  たまには真面目な回答、役に立つ回答があって良い。
1,教師であり師匠である。時には弁護士であり医者でもある。頼りになる存在である。
1,興味のあるジャンル（個人的な趣味）とビジネスにも関わるジャンルとを利用させていただいています。近ごろ気づいたのですが、ビジネスに関わるジャンル＝為替関係に、どうも業者と思わざるを得ないような質問者、回答者が見受けられます。気のせいとも思いずらい。それがちょっと不快ですね。
1,興味はあるが知らないままウヤムヤにしていた事をハッキリさせることができる場
1,憩いの場
1,掲示板とは違う楽しさがはある。
1,掲示板とは違う使い捨てスレッド  （良くも悪くも）
1,掲示板と同じ様な所もあるし、それで色々わからない事を質問したり、知っている事を回答したり、して自分も知識がつくし、回答した事が役に立てばうれしいです。  あともっとサーバーの負荷がかかってもエラーが出ないように改善して欲しい。
1,掲示板のカテゴリーにない内容を聞ける。
1,掲示板のようなもの
1,掲示板を堅くしたイメージです（しっかりしている）  が、重いです。
1,検索機能では探すことのできない，あやふやな質問，答えがはっきりしない質問などを探すことのできる，非常に便利なところ。  これからも利用していきたい。
1,見ているだけでも楽しいが、質問・回答することで、さらに楽しさが増すと思います。  ただ、明らかに間違った答が、ベストアンサーに選ばれているとがっかりします。
1,現状では暇つぶしです。  ただ、参考URLは助かることが多いので  検索を誰かが代りにやってくれてありがたい  という感覚はあります。
1,広辞苑
1,貢献ポイントをショッピングで利用出来ませんか？
1,貢献度などという意味のない数字を上げようとしている、なんだかなあな自分に出会える所。
1,貢献度やランキングがあるが故に適当に質問に答えている人がいます。良質な回答を求めることは難しいと思いました。少なくとも貢献度がマイナスになっている人は利用削除、ＩＤ削除対象となってしかるべしではないでしょうか。
1,困ったときのたのみずな
1,困ったときの拠り所、知識共有の場。
1,困ったときの頼みの綱。
1,困った時の知恵袋です。
1,困っている時の心の拠り所。  困っている人への助言の場。
1,困っている人を助ける場。ちょっとした気休めの場。
1,最近は、へんな回答がだいぶ減ったとはおもうのでよいが、まともな質問を繰り返している（つもり）なのに、削除されることがあるので、なぜ質問が削除されたか理由を（項目だけでもよいので）知りたいと思う。
1,最近はよく利用しています。点数が上がるのが楽しみです。
1,最近知ったインターネットの面白いコミュニティ
1,最高
1,最終的には人と人との交流になるのかも。  でも、以前の知恵袋はバトル以前の中傷合戦をよくみましたが。
1,採点の判断基準がおかしい気がする時がある。
1,削除隊死ね！
1,参加人数が多そうで、良い人が多いと感じる。
1,参考意見は、残しておきたい。  そのジャンル別に整理なんか出来たら、もっと沢山残せるんですが。
1,仕事のいきぬきになっている。  時間があるときは知恵袋で遊ぶ。
1,仕事やプライベートでも、幅広く活用出来る情報源となっています。  ある意味、インターネットの新しい活用方法を見出したと思います。
1,時間つぶし
1,時間つぶしでもアリ、おしゃべりの場でもある。    また、知識や情報を得る場でもある。
1,時間つぶしの場
1,時間を忘れてしまうので、自粛をも考えながら楽しんでいる。検索が旨くなった。
1,自己啓発と知識の情報や人それぞれの考えを学ぶ
1,自己表現の場
1,自宅に帰ってきてからのホッとするひととき
1,自分が知らないことを調べるために「探す」ことに行き詰まったとき、自分から「たずねる」ことができる場です。
1,自分が知らない事の参考と応用に役立たせたい。  また、知っていることは、教えることにより、参考にしてくれればいい。
1,自分でわからないことについてわりと早い時間である程度の回答が出てくるので便利である。
1,自分にとっての疑問が高い確率で解けるので良い
1,自分の疑問・悩みなどを、いろんな人に聞いてもらって、解決へと導いてくれるような、知恵袋となって欲しい。
1,自分の疑問や質問を解消する場であり、自分の持てる知識を他の人のために回答する場
1,自分の疑問をすぐに返してくれる活用しやすい場！！
1,自分の視点以外の新たな視点を発見できるかもしてない可能性。
1,自分の持っている知識が、誰かのためになるのなら、こんなにうれしいことは無いでしょう。
1,自分の知ってる範囲、又は回答可能なことを答えをして満足しています。  BUに選ばれればうれしいです。  質問も解らない時質問し、まあまあの回答を得ています。
1,自分の知らない事を他人が詳しく説明してくれて、知識を得る事が出来、大変良い場所であると思います。
1,自分の知らない情報がたくさんあるのでいいと思う。これからも活用していきたいな・・・
